"","tree","chamber","date","flux","fluxMedian","fluxSD","flux_g","fluxMedian_g","fluxSD_g","AIC","r2"
"887","34","2","2017-08-30","0.848927945843561","0.904273333938273","0.0594357497737708","0.880975315370334","0.938410014003776","0.0616794731020306","49.4877816391582","0.99125268556468"
"888","34","3","2017-08-30","2.67040348630297",NA,"0.0154438749260329","2.7712122860723",NA,"0.0160268873820406","52.7268653507987","0.99836377255705"
"889","35","1","2017-08-30","0.482488868652922",NA,"0.0146957517411331","0.500703016440117",NA,"0.0152505222476616","35.2724730430524","0.959072222552858"
"890","35","2","2017-08-30","6.27826415635152",NA,"0.0362768093005783","6.51527113955945",NA,"0.0376462733623988","175.776710483157","0.998167074031175"
"891","36","1","2017-08-30","1.59254785693498",NA,"0.0162726705395114","1.65266717555341",NA,"0.0168869703614462","67.0314921802652","0.994703408713597"
"892","37","1","2017-08-30","1.59254785693498",NA,"0.0162726705395114","1.65266717555341",NA,"0.0168869703614462","67.0314921802652","0.994703408713597"
"893","37","2","2017-08-30","1.98417607559085",NA,"0.0196235053448704","2.05907951611483",NA,"0.0203643005210414","67.8609076575579","0.995520795133426"
"894","37","3","2017-08-30","1.69259392488635",NA,"0.0270842081338058","1.75649002258838",NA,"0.0281066478245403","43.0648474215697","0.99136939670279"
"895","38","1","2017-08-30","0.563300027254183",NA,"0.0200919270658879","0.584564828603039",NA,"0.020850405349396","52.5923891781733","0.948131841536647"
"896","38","2","2017-08-30","0.936274181389687",NA,"0.0121615878985037","0.97161890624682",NA,"0.0126206927063073","22.6804388545714","0.992132405572138"
"897","39","1","2017-08-30","0.936274181389687",NA,"0.0121615878985037","0.97161890624682",NA,"0.0126206927063073","22.6804388545714","0.992132405572138"
"898","39","2","2017-08-30","4.95002967111915",NA,"0.0338374753945823","5.13689527121576",NA,"0.035114853625718","84.4353603766826","0.998134353763644"
"899","40","1","2017-08-30","0.135708585041478",NA,"0.0109939501913609","0.140831638410228",NA,"0.0114089762086649","15.8149143594954","0.76044638776182"
"900","40","2","2017-08-30","3.14046593051356",NA,"0.0317427677262547","3.25901977557682",NA,"0.0329410699050279","105.22597408821","0.995423622240607"
"901","41","1","2017-08-30","0.461861422181648",NA,"0.0125460355150985","0.479296875613574",NA,"0.0130196533742076","15.3313904174645","0.968553947150389"
"902","41","2","2017-08-30","5.41689730187568",NA,"0.0811979914807689","5.62138734178041",NA,"0.0842632481383645","83.9757411492443","0.993747932776996"
"903","1","1","2017-09-06","1.61396586647751",NA,"0.0125698758631416","1.67489372352338",NA,"0.0130443937049255","58.7581440845639","0.99655452417607"
"904","2","1","2017-09-06","1.91277691222726",NA,"0.0242328329531196","1.98498500577461",NA,"0.025147632090233","91.5148445702684","0.992354815793942"
"905","2","2","2017-09-06","6.23312106326289",NA,"0.0363707292410826","6.46842387664949",NA,"0.0377437388182251","180.587304778755","0.998096934910812"
"906","2","3","2017-09-06","6.86903930666392",NA,"0.0311802684114305","7.12834828810621",NA,"0.0323573360160694","154.143807153915","0.998868020675824"
"907","3","1","2017-09-06","1.32827721713146",NA,"0.0142691047167909","1.37842021338906",NA,"0.0148077691274917","40.8689641204056","0.994491185120083"
"908","4","1","2017-09-06","3.16264770201285",NA,"0.0308776848173138","3.28203891782291",NA,"0.0320433297702413","116.274070458199","0.995445438990188"
"909","5","1","2017-09-06","0.240596537301178","0.285557607576338","0.0749071982350593","0.249679152822912","0.296337521485388","0.0777349749313121","144.268499031016","0.687425159762859"
"910","5","2","2017-09-06","3.68227104814351","3.6986818632749","0.0932071348107002","3.82127825311934","3.83830858308627","0.096725741432658","167.230398563591","0.997336514209622"
"911","6","1","2017-09-06","3.32023435434504","3.3679833422544","0.0564785584712536","3.44557452931531","3.49512606061784","0.0586106466449668","252.55863323092","0.9963820303427"
"912","7","1","2017-09-06","1.70504519649902","1.72881936495499","0.0610642857426906","1.76941133468494","1.79408298750978","0.0633694869551915","139.548747097737","0.991608920750528"
"913","8","1","2017-09-06","1.38088067182235","1.39738864144671","0.0435593108318993","1.43300946953592","1.45014062161678","0.0452036922395278","67.7853925539896","0.995019625026595"
"914","8","2","2017-09-06","1.40168096845072","1.399394002142","0.0391411820727365","1.45459498568212","1.45222168548046","0.0406187773524551","46.7794579515657","0.996569176883996"
"915","8","3","2017-09-06","1.40168096845072","1.399394002142","0.0391411820727365","1.45459498568212","1.45222168548046","0.0406187773524551","46.7794579515657","0.996569176883996"
"916","9","1","2017-09-06","1.72773260391432","1.73617200563377","0.0443903369641116","1.79295520080513","1.80171319331525","0.0460660899406416","166.269519091122","0.986841753810124"
"917","10","1","2017-09-06","1.30297643940116","1.30832053025843","0.0367623472053512","1.35216432117913","1.35771015360389","0.0381501405172921","55.1183505110885","0.995876337416398"
"918","10","2","2017-09-06","2.70575419537224","2.74066197881436","0.0637888735955773","2.80789749854922","2.8441230647794","0.0661969290893598","84.8266663930097","0.998433057894379"
"919","11","1","2017-09-06","0.777055697118116","0.815934915107245","0.0426193441115778","0.806389860506604","0.846736784526509","0.0442282413995275","119.360361718142","0.976166350345826"
"920","11","2","2017-09-06","4.7837077339077","4.83832764276244","0.0566286014345093","4.96429461434581","5.02097644660778","0.0587663537901026","124.169120949981","0.998928596909697"
"921","12","1","2017-09-06","1.88363048056711","1.88075398450997","0.0109510197511972","1.95473828466071","1.95175319972682","0.0113644251272128","119.309512614148","0.998161868764565"
"922","12","2","2017-09-06","2.2613738407735","2.30345064892899","0.0522979411767454","2.34674160781224","2.39040683230632","0.054272209375344","106.666136249997","0.996911006694767"
"923","13","1","2017-09-06","1.61912383195305","1.64923054877913","0.076381114167446","1.68024640425881","1.71148966168776","0.0792645317797127","107.288442009391","0.99399218814503"
"924","13","2","2017-09-06","2.18530930932342","2.10553274478481","0.13986164998153","2.26780560987411","2.18501744811353","0.145141483212993","211.486911129874","0.982396278143482"
"925","14","1","2017-09-06","1.96196068872149","1.95284391622851","0.0873617835848816","2.036025489505","2.02656455520371","0.0906597258599244","93.9328064601265","0.996119492216432"
"926","14","2","2017-09-06","4.28691141057618","4.19455540673284","0.119348849295301","4.44874403109","4.35290155115916","0.123854316095738","240.602282534569","0.991598623746919"
"927","14","3","2017-09-06","5.25050364101001","5.31439064907255","0.104145005324916","5.44871225365959","5.5150110218313","0.108076520933934","164.280507628243","0.998607969270262"
"928","15","1","2017-09-06","0.489293272035579","0.490475342789075","0.0975078927382582","0.507764288772231","0.508990983169499","0.101188854692285","101.196224046765","0.933728719711268"
"929","15","2","2017-09-06","2.29715029940082","2.26826735761879","0.0698545557726861","2.38386864206332","2.35389535767584","0.0724915931949273","83.8371223394399","0.997677162170234"
"930","16","1","2017-09-06","0.744655111278735","0.812982470610937","0.0737324599955924","0.772766139591552","0.843672884069489","0.07651588985341","158.08586954638","0.958303181532403"
"931","16","2","2017-09-06","4.1887891649231","4.09919773786062","0.142534435369096","4.34691763141461","4.25394409214396","0.147915167318054","248.316663265305","0.993694567137535"
"932","17","1","2017-09-06","0.278158001276167","0.260151216404714","0.0231744738821017","0.288658577087543","0.269972028884478","0.0240493195409406","79.581639824459","0.888558389942302"
"933","17","2","2017-09-06","2.83063804689628","2.96783373191249","0.153525095300635","2.93749576542183","3.07987064242567","0.159320729058272","211.416222294105","0.99306224204796"
"934","18","1","2017-09-06","2.3353197854569","2.38262706245702","0.0594129367623904","2.42347904148581","2.47257218711559","0.0616557988903454","97.7508816214589","0.997060041075274"
"935","19","1","2017-09-06","0.92623463971666","0.899867346772019","0.0332602882408143","0.96120036785982","0.933837699059602","0.0345158774260204","63.6490842630589","0.991826170213732"
"936","19","2","2017-09-06","3.01462011311976","2.97806247176098","0.0778626945059898","3.12842322823807","3.09048552129494","0.0808020423686687","113.988633299228","0.997781211669819"
"937","20","1","2017-09-06","1.1562297634217","1.10424603789031","0.045740054438632","1.19987789948277","1.14593176751909","0.0474667597897121","112.206281150199","0.98786525019804"
"938","20","2","2017-09-06","2.25089458840399","2.26193524784301","0.0706768211433122","2.33586675947408","2.34732420822318","0.0733448994122007","89.1667950639768","0.997222695410265"
"939","21","1","2017-09-06","0.851217136439775","0.828501544795744","0.058508727154738","0.883350923827231","0.859777809512401","0.0607174550083202","141.37237341395","0.972574516049566"
"940","21","2","2017-09-06","4.98555424006857","4.86323479961992","0.0928318227136613","5.17376090685285","5.0468238585995","0.0963362611538311","148.513753400197","0.998525011151598"
"941","22","1","2017-09-06","2.48335683413141",NA,"0.0167200750442031","2.5771045479626",NA,"0.0173512645651517","92.0320092441132","0.997422775061428"
"942","22","2","2017-09-06","2.0155429638989","1.99723882020929","0.0292647087615027","2.09163051700326","2.07263538456772","0.0303694632231329","111.154511737791","0.99596058246582"
"943","22","3","2017-09-06","4.1657064476272","4.06411063098258","0.0926178577082394","4.32296353230771","4.21753243294643","0.0961142188838685","143.58648014504","0.998045963942896"
"944","23","1","2017-09-06","0.584982059865902","0.647883210225077","0.110127143720428","0.607065366618663","0.672341060564358","0.114284487446731","172.693516061844","0.885417819266954"
"945","23","2","2017-09-06","2.78550967181198","2.75211819425696","0.092266128203646","2.89066377612675","2.85601175693743","0.0957492114497849","118.66947546185","0.997545443481362"
"946","24","1","2017-09-06","0.599771755344689","0.572295769540602","0.0279123938620461","0.622413379017653","0.593900163759067","0.0289660978952959","30.3212917540677","0.986436000144349"
"947","24","2","2017-09-06","0.683687580716426","0.695376864984462","0.113833184496811","0.709497060363503","0.721627619788372","0.118130432744839","118.26038176858","0.956680346924311"
"948","24","3","2017-09-06","2.73731337896875","2.705281330476","0.114395079708822","2.84064805395017","2.807406782814","0.118713539725862","125.196090182878","0.996755275689552"
"949","25","1","2017-09-06","0.679633292890342","0.677607454553912","0.0463306870232514","0.70528972155027","0.703187407006304","0.048079688990654","42.276080564571","0.987046093563288"
"950","25","2","2017-09-06","2.92521024655209","2.91778694862599","0.0631275980168752","3.03563810344353","3.0279345730514","0.0655106900930515","159.520808911004","0.995973690545473"
"951","25","3","2017-09-06","4.52804651934798","4.51547135843049","0.070816751083115","4.69898208667198","4.68593220839978","0.073490111763203","139.316398933228","0.998659130762731"
"952","26","1","2017-09-06","0.51657695844958","0.637517435594533","0.137373399066228","0.536077945261835","0.661583973795201","0.142559299830338","215.19487129422","0.753718677003513"
"953","26","2","2017-09-06","1.27642089977629","1.28816784563628","0.0644454923391382","1.3246062993112","1.33679669707619","0.0668783354531376","71.3309970016044","0.994109528156314"
"954","26","3","2017-09-06","4.22739720410085","4.26947797529097","0.0495433159849363","4.38698313951454","4.4306524766494","0.051413595980694","116.419930714037","0.998891429372737"
"955","27","1","2017-09-06","1.10201193162531","1.07878742474042","0.0217141635451056","1.14361332284893","1.11951208153934","0.0225338819045988","71.0967443247761","0.992565634646464"
"956","27","2","2017-09-06","2.64065759152497","2.68429242783414","0.0901953670973066","2.74034347186807","2.78562554070185","0.0936002782833768","108.648001941066","0.997488354239646"
"957","27","3","2017-09-06","4.42155475062786","4.32034820406585","0.229061435978921","4.58847021108596","4.48344307690862","0.237708596811699","286.619188391952","0.984539957672394"
"958","28","1","2017-09-06","0.306813886216062","0.319958404129698","0.029443528869283","0.318396233146272","0.332036961868956","0.03055503386151","30.1504138697125","0.947058100392173"
"959","28","2","2017-09-06","4.37874349116469",NA,"0.0212844716753138","4.54404280945355",NA,"0.0220879689948456","118.195866501871","0.998678581136448"
"960","29","1","2017-09-06","0.634425642319345","0.648684067526326","0.0202653144403436","0.658375464087158","0.673172150549072","0.0210303381665923","76.0794919519504","0.980234030077552"
"961","29","2","2017-09-06","2.84752743947187",NA,"0.0134531806169582","2.95502273932291",NA,"0.0139610435665206","63.3471202018405","0.998751583160601"
"962","30","1","2017-09-06","1.57660728654267","1.53942799432065","0.0821091512648249","1.63612484225257","1.59754201687745","0.0852088045687325","89.6779081829745","0.9949523190935"
"963","31","1","2017-09-06","1.33086678374895","1.35644835422725","0.0383235398088063","1.38110753718219","1.40765482217867","0.0397702687660047","68.0286562524063","0.994517757090684"
"964","32","1","2017-09-06","0.81710336365342","0.808279031149766","0.0371915451986205","0.847949342472682","0.838791887887282","0.0385955409064865","88.0326145275951","0.986732626553399"
"965","32","2","2017-09-06","1.17252748544342",NA,"0.0115104298567101","1.2167908670299",NA,"0.0119449531879729","44.2956985735581","0.994727654006308"
"966","33","1","2017-09-06","0.0792073305924966",NA,"0.0413468128770838","0.0821974390052956",NA,"0.0429076716019189","188.675743535385","0.0625506463324824"
"967","33","2","2017-09-06","1.03885693369021","1.05884804311675","0.0543897974648889","1.07807419847979","1.09881998028363","0.0564430340751075","71.14894721296","0.991512594644675"
"968","34","1","2017-09-06","0.352981327816435","0.363689492784522","0.0765444154477402","0.366306514134036","0.377418916612935","0.0794339977486585","102.690605617846","0.879076122292443"
"969","34","2","2017-09-06","0.983308892421725","1.02298634360571","0.0384500315356815","1.0204291964342","1.06160448727137","0.0399015356061661","78.9951096394549","0.991150688550702"
"970","34","3","2017-09-06","2.6008682008793","2.68314469783453","0.0911841630890518","2.69905201580977","2.78443448343566","0.0946264017193288","168.970680462276","0.992420535788832"
"971","35","1","2017-09-06","0.803206319182043","0.787335627970158","0.0450676560952037","0.833527679013693","0.817057862860283","0.0467689781398601","86.5137529471507","0.981527548240539"
"972","35","2","2017-09-06","5.82773840701144","5.82820667720477","0.083732118108881","6.04773786297149","6.04822381055192","0.0868930390603384","169.246827917061","0.999184863438721"
"973","36","1","2017-09-06","2.04715946450504","1.91076559367715","0.175758489450054","2.12444055315389","1.9828977591447","0.182393442730189","234.285796617791","0.967601239816743"
"974","37","1","2017-09-06","0.481725243601767",NA,"0.0184791803863094","0.499910564237831",NA,"0.0191767768375647","14.0776038945697","0.952352173562544"
"975","37","2","2017-09-06","2.7549230735486",NA,"0.0234692799937704","2.85892252154429",NA,"0.0243552547012472","84.2187040080906","0.996600620970504"
"976","37","3","2017-09-06","0.844254836651201","0.844778586763138","0.0432230010106568","0.876125794436719","0.876669316324881","0.0448546865880095","80.115920694912","0.985452276199388"
"977","38","1","2017-09-06","0.915640219303589","0.919898382880105","0.0306090005772383","0.950206003838387","0.954624914793182","0.0317645025926292","124.263570023926","0.985441930291204"
"978","38","2","2017-09-06","0.941593751355827","0.924963885744011","0.0458319677801555","0.97713929210701","0.959881642416402","0.0475621428966435","43.083382432062","0.993085895282297"
"979","39","1","2017-09-06","0.176654799564012","0.150062550103376","0.010185395907468","0.183323588909473","0.155727471394799","0.0105698986771333","230.653885672895","0.748638621807707"
"980","39","2","2017-09-06","5.13867795484253","5.12093634014657","0.0570515505852924","5.33266510310902","5.31425373536164","0.0592052694405074","201.318312622812","0.998992205946357"
"981","40","1","2017-09-06","0.295794279561022",NA,"0.0163193420692796","0.306960631932163",NA,"0.0169354037601317","82.0033578987818","0.856595090341893"
"982","40","2","2017-09-06","3.737144977034","3.78624630009503","0.117203708280148","3.87822369477502","3.92917861242213","0.121628195149207","148.153987819095","0.997569080961688"
"983","41","1","2017-09-06","0.461231500013822","0.57785855213294","0.131294662253547","0.478643173631944","0.599672943619379","0.136251088271483","246.533353186039","0.69242370027499"
"984","41","2","2017-09-06","4.05209992355107",NA,"0.0296103950477538","4.20506831650509",NA,"0.0307281993049645","156.750814930635","0.997018605813186"
"985","1","1","2017-09-13","1.45956742105182","1.22313049948553","0.398983886025076","1.51466667502349","1.26930416509331","0.414045687316077","338.590878831401","0.799548991547176"
"986","2","1","2017-09-13","1.249194488039","1.16412999009495","0.0438929263315033","1.29635207964027","1.20807636287303","0.045549901857688","195.26132003099","0.965776141176798"
"987","2","2","2017-09-13","5.93490188419692",NA,"0.0226414398440391","6.15894680428611",NA,"0.0234961632547276","113.412037537035","0.999229234978317"
"988","2","3","2017-09-13","7.62138425651293","7.46002197440807","0.153563571324869","7.90909456075","7.74164078795077","0.159360657567811","203.606866019846","0.998608930290817"
"989","3","1","2017-09-13","1.08730683524862",NA,"0.0096720859202446","1.12835310320199",NA,"0.0100372110325682","33.2136667744045","0.995509895050374"
"990","4","1","2017-09-13","3.13004031516068",NA,"0.0286397957665871","3.24820058907412",NA,"0.0297209595126941","133.836773715294","0.995665323450592"
"991","5","1","2017-09-13","0.504978875204187","0.478214360477987","0.0519793553453117","0.524042029734695","0.496267143871775","0.0539415968013394","113.20930913641","0.951078756222828"
"992","5","2","2017-09-13","3.5546789306304","3.45435216515289","0.306041832123002","3.68886948213327","3.58475534112828","0.317595033702378","236.254388926313","0.989633750799536"
"993","6","1","2017-09-13","2.77105840240133",NA,"0.0312471369027892","2.87566696551535",NA,"0.0324267288197242","142.074682707143","0.993431437369403"
"994","7","1","2017-09-13","1.4209084394303","1.22410099817789","0.232615002168508","1.47454830138216","1.27031130049951","0.24139631154637","279.484195576473","0.889645331084515"
"995","8","1","2017-09-13","0.975189392973569","0.981501188778818","0.0522423690865227","1.01200318263408","1.01855325125569","0.0542145394164865","76.8233048495542","0.989876074516731"
"996","8","2","2017-09-13","1.09586619286237","1.1209393852288","0.0378787033091184","1.1372355799894","1.16325529539694","0.039308639510519","41.003495837869","0.995623291452667"
"997","8","3","2017-09-13","2.89287805439292","2.77372040097082","0.255318840167427","3.00208535809747","2.87842945559563","0.264957228511283","266.069726358153","0.982215844900537"
"998","9","1","2017-09-13","1.85983166067686","1.66183348032319","0.213894069633598","1.93004104980008","1.72456835893878","0.221968656319894","366.088055980083","0.867867965370984"
"999","10","1","2017-09-13","0.871675540904656","0.896404191493949","0.0449030281120098","0.904581641244023","0.930243808284522","0.0465981353844494","91.9617211237458","0.985980668246032"
"1000","10","2","2017-09-13","2.30304819211841",NA,"0.0159863951320821","2.38998918259016",NA,"0.0165898879428762","93.0177477597535","0.99726108369081"
"1001","11","1","2017-09-13","0.520617890355138","0.53173070290679","0.0380651112196087","0.540271423963201","0.551803749633802","0.0395020843941934","85.0545229414784","0.964944065076578"
"1002","11","2","2017-09-13","4.96115299052355",NA,"0.0217548429815332","5.14843850037702",NA,"0.0225760970060233","95.1919738352173","0.999039495666734"
"1003","12","1","2017-09-13","1.41873277716479","1.44971668332789","0.0940327145899624","1.47229050699587","1.50444406801019","0.0975824871788194","118.498523954937","0.990840163198221"
"1004","12","2","2017-09-13","2.1991114217762","2.17703458474082","0.0347811774774785","2.28212875759282","2.25921851112862","0.0360941808397243","91.419704251627","0.99754271294133"
"1005","13","1","2017-09-13","1.13748864450447","1.1434578007711","0.0584923917502682","1.18042929582997","1.18662379013332","0.0607005029357975","58.5126305900558","0.995006868049793"
"1006","13","2","2017-09-13","1.84626000467124","1.86389586578621","0.0451608118304154","1.91595705835158","1.93425868027798","0.0468656505413383","62.0012448401842","0.997590658999778"
"1007","14","1","2017-09-13","1.36647698818814","1.36396714340168","0.0315995704206963","1.41806204108304","1.41545744865195","0.0327924668439057","27.984121444104","0.997503959551703"
"1008","14","2","2017-09-13","3.69001267395768","3.68717210745793","0.0590173287149408","3.82931212840466","3.82636432938331","0.0612452564808613","106.102263693267","0.999001379592107"
"1009","14","3","2017-09-13","5.02905647697599","5.02952222643145","0.0669165922069028","5.21890537060443","5.21938870228813","0.0694427203293503","137.776752159846","0.998809609990266"
"1010","15","1","2017-09-13","0.405447859771365","0.400652799341017","0.0820178593075036","0.420753678656877","0.41577760277726","0.0851140663035056","124.318925898188","0.908832485381896"
"1011","15","2","2017-09-13","2.40581449528994",NA,"0.0172191326066481","2.49663495481293",NA,"0.0178691617502021","97.1073446270985","0.997139498278672"
"1012","16","1","2017-09-13","0.482682524871436",NA,"0.012462219093944","0.500903983258343",NA,"0.012932672849628","26.4247150052193","0.969621406298475"
"1013","16","2","2017-09-13","3.80128311661078",NA,"0.0180166336251124","3.94478307477608",NA,"0.0186967687511139","100.579072732242","0.998766005277827"
"1014","17","1","2017-09-13","0.863823123831079","0.849318696036202","0.0525297242884205","0.896432792284952","0.881380816539048","0.0545127423921981","73.9927354249222","0.986263471664345"
"1015","17","2","2017-09-13","2.22701776129738","2.10041054085171","0.236047250101155","2.31108857259346","2.17970187893308","0.244958128211374","243.635990855085","0.977066470756659"
"1016","18","1","2017-09-13","2.06201979584123","2.12271559127939","0.0513393504686259","2.13986186794215","2.20284895393643","0.0532774314845567","150.286991817129","0.99361454616021"
"1017","19","1","2017-09-13","0.640035704613638","0.630475903787138","0.0432843100575722","0.664197308477084","0.654276621345464","0.0449183100759696","82.9786596579697","0.971288590608222"
"1018","19","2","2017-09-13","3.3190947788917","3.38820556965902","0.0822367743989011","3.44439193443277","3.51611168519588","0.0853412455271693","153.515242189","0.997543372975535"
"1019","20","1","2017-09-13","0.819434016805231",NA,"0.0131787492948313","0.850367978713235",NA,"0.0136762523522109","46.9219726730827","0.986980356268605"
"1020","20","2","2017-09-13","1.69916249590443","1.67940309246967","0.0492062522703852","1.76330655978982","1.74280123097164","0.0510638079760932","46.3977921287893","0.997764704918893"
"1021","21","1","2017-09-13","0.74800684761511","0.735469454427925","0.0929774603841246","0.776244405315319","0.76323372052036","0.0964873967046095","151.264948859896","0.946153205805236"
"1022","21","2","2017-09-13","5.12180731625264",NA,"0.0228076871670947","5.3151575911641",NA,"0.0236686864807274","128.710199152025","0.998890768869925"
"1023","22","1","2017-09-13","1.93316192827033","1.90321037647619","0.0845399115580502","2.0061395643273","1.97505732947232","0.0877313270353312","104.418473626486","0.995636981196035"
"1024","22","2","2017-09-13","1.97920583013311","2.02353197449722","0.0545575502790314","2.05392164190296","2.09992111594728","0.0566171196250849","198.335429606362","0.993560940628137"
"1025","22","3","2017-09-13","4.78126886809292","4.77483657981623","0.101131989504053","4.96176368037098","4.95508857063892","0.104949762560626","192.464851053525","0.997720703261348"
"1026","23","1","2017-09-13","0.54651467198973",NA,"0.0154837527526499","0.567145819463211",NA,"0.0160682706125635","90.3997008621515","0.95551493031437"
"1027","23","2","2017-09-13","3.12226860889923","3.13370882590964","0.0354487215998855","3.24013549779262","3.25200758757126","0.0367869250197699","105.268932279166","0.998233184787605"
"1028","24","1","2017-09-13","0.655654443880235","0.643680501858895","0.00966389885142309","0.680405661398492","0.667979698276269","0.0100287148986239","152.777806951389","0.98936989625172"
"1029","24","2","2017-09-13","1.04463811968535",NA,"0.0232571985528507","1.08407362655872",NA,"0.0241351671011003","132.395338222776","0.972992730111173"
"1030","24","3","2017-09-13","1.99477698389009","2.01513308270165","0.104235371183969","2.07008061294274","2.09120516262687","0.108170298140313","121.680756329388","0.994204395252278"
"1031","25","1","2017-09-13","0.574864113924121","0.567930964722482","0.0504194531222058","0.596565464170402","0.589370585813142","0.0523228076453503","64.1514930587385","0.97595156353564"
"1032","25","2","2017-09-13","2.63318186795386",NA,"0.017258370942973","2.73258553674187",NA,"0.0179098813494186","88.109529684023","0.997685669489879"
"1033","25","3","2017-09-13","5.64980869274523","5.6446703752818","0.143292072351659","5.86309123081984","5.85775893981684","0.148701405399763","220.46314514622","0.997770996893689"
"1034","26","1","2017-09-13","0.400478126719279",NA,"0.0108053360690414","0.415596336194182",NA,"0.0112132418277821","44.1685006652871","0.960158406460223"
"1035","26","2","2017-09-13","1.43971175425854",NA,"0.0110160597849394","1.4940614488665",NA,"0.0114319204482448","34.9285093415663","0.996906630339425"
"1036","26","3","2017-09-13","4.60319909634834","4.46067065727317","0.295722349344277","4.77697170351513","4.6290627588535","0.306885986320964","296.431558486361","0.984841191431924"
"1037","27","1","2017-09-13","0.751662546295466","0.722293677917289","0.0586184060123281","0.780038108083138","0.749560553176138","0.0608312742866559","114.231907475146","0.968989031895084"
"1038","27","2","2017-09-13","2.82421375829905","2.68566847649319","0.275270619763432","2.93082895736035","2.78705353574819","0.28566219576775","248.064201597666","0.977691269338388"
"1039","27","3","2017-09-13","4.69464616292532","4.81866862412143","0.145366381476097","4.87187093343421","5.00057529214946","0.150854020523372","241.712414042882","0.994824480117901"
"1040","28","1","2017-09-13","0.729185720181998","0.723605753778876","0.0155182475810367","0.756712772793157","0.75092216042633","0.0161040676345198","81.5058288377619","0.991236461245783"
"1041","28","2","2017-09-13","5.15207410723094","5.16016245846797","0.126304904072375","5.34656696560855","5.35496065534012","0.131072964723069","147.931055568982","0.998799423672049"
"1042","29","1","2017-09-13","0.353710777754249",NA,"0.0139098839576837","0.367063501098783",NA,"0.0144349876410399","67.2992737443156","0.921610061388762"
"1043","29","2","2017-09-13","3.89070021234673","3.89012617981263","0.107996041140566","4.0375757016429","4.03697999915103","0.112072934892039","164.471554114864","0.997970011744482"
"1044","30","1","2017-09-13","1.25079275780941",NA,"0.00905515244993381","1.29801068473382",NA,"0.0093969880769798","25.3777857267277","0.997021482278664"
"1045","31","1","2017-09-13","1.05849074058589","1.03394556621484","0.0654910320059069","1.0984491894393","1.07297742491768","0.0679633446605427","95.5409550585294","0.987420181150957"
"1046","32","1","2017-09-13","0.620787983877489","0.554262293749712","0.0502603174222203","0.644222978584058","0.575185917043681","0.052157664509036","159.580099989015","0.913578899355902"
"1047","32","2","2017-09-13","1.66160664011844","1.65174481791897","0.0650660208190939","1.72433295542556","1.71409884549334","0.0675222891314231","93.6391102604397","0.99598768528668"
"1048","33","1","2017-09-13","0.397684223449458",NA,"0.0102232505156556","0.412696961958365",NA,"0.0106091823119218","34.2414531003709","0.964313214812079"
"1049","33","2","2017-09-13","0.85399286429823","0.844792783585155","0.0203213134678586","0.886231436522634","0.876684049082608","0.0210884511797957","52.8327912549578","0.992246429176613"
"1050","34","1","2017-09-13","0.269318225404665","0.276754891927251","0.0374440442744524","0.279485096140981","0.287202499799461","0.0388575719234307","53.091059387169","0.912550233416796"
"1051","34","2","2017-09-13","0.872686361556337",NA,"0.0132802834401959","0.905630620779633",NA,"0.0137816194521767","45.1815380546734","0.988327354325277"
"1052","34","3","2017-09-13","2.89926636544638","2.93845682619617","0.0378297173101572","3.00871483044853","3.04938474676781","0.0392578042705026","113.998703485461","0.998700398346102"
"1053","35","1","2017-09-13","0.569958042593567",NA,"0.0103811065192127","0.591474186684691",NA,"0.0107729974427556","18.739133819043","0.983362602757111"
"1054","35","2","2017-09-13","5.31026049266724",NA,"0.0273382106493263","5.51072495036962",NA,"0.0283702390366226","137.895307439012","0.99857083899202"
"1055","36","1","2017-09-13","1.73155123066757","1.711382747332","0.0673762320505298","1.79691798224577","1.77598813059688","0.0699197117609302","131.497578512914","0.991960905081306"
"1056","37","1","2017-09-13","0.591448894268738","0.566371805948365","0.0253381513423581","0.613776326606941","0.587752568171638","0.0262946766907927","79.9773454442391","0.977212816256865"
"1057","37","2","2017-09-13","2.83548045177599","2.85188319498568","0.0414587655813827","2.94252097302271","2.95954292634967","0.0430238505655862","126.873759121905","0.99780015568983"
"1058","37","3","2017-09-13","0.76670729226753","0.743913184243378","0.0409041357177474","0.795650799233547","0.77199620451384","0.0424482832027467","57.8401996031894","0.987758847771721"
"1059","38","1","2017-09-13","0.544404377489384","0.529054099492971","0.0505752274450251","0.56495586050136","0.549026103370471","0.0524844625111657","54.0450581540426","0.977119202875684"
"1060","38","2","2017-09-13","0.889667266949345","0.874974597012634","0.0334179596350783","0.923252562143589","0.908005238039699","0.0346795009784863","132.633191889393","0.986888391722486"
"1061","39","1","2017-09-13","0.107474097481569","0.116534131597199","0.0243637738074393","0.111531287651137","0.120933341678646","0.0252835160141797","64.3269255178651","0.638647074193603"
"1062","39","2","2017-09-13","5.22770499812746",NA,"0.0270200241243483","5.42505295288877",NA,"0.0280400408430521","88.0234158276756","0.998825935901785"
"1063","40","1","2017-09-13","0.156131846752604",NA,"0.0112490679631459","0.162025886420253",NA,"0.0116737247783818","36.9406427529532","0.784238436161879"
"1064","40","2","2017-09-13","3.61093291433992","3.46002221923793","0.273163136505789","3.74724707622942","3.59063944202305","0.283475154174137","279.597744739409","0.99162578507577"
"1065","41","1","2017-09-13","0.629430659047961","0.607036426158199","0.0289464239829592","0.653191918199285","0.629952294060242","0.0300391630668855","117.291396750023","0.974346248988793"
